temperature,humidity,smoke,temp_max,temp_min,pressure,clouds_all,wind_speed,wind_deg,wind_gust,temp_local,ForestFire
109.08,15.6,3986.73,118.36,107.32,1014.99,28.85,3.09,38.08,5.18,109.89,1
30.69,61.12,321.09,32.4,21.33,986.07,48.91,25.73,12.41,26.16,32.96,0
24.56,78.67,911.36,30.52,19.58,973.8,98.08,3.74,282.01,4.44,21.93,0
82.78,18.09,3084.84,88.32,74.95,985.1,33.62,5.85,38.87,13.49,109.85,1
96.63,38.44,4994.34,98.15,94.5,940.46,32.1,7.55,319.9,18.17,109.92,1
95.96,11.6,1501.4,97.75,86.62,1011.58,11.83,21.83,76.96,36.58,122.4,1
25.15,63.14,1195.3,29.59,23.85,982.59,67.91,8.78,273.48,11.11,29.11,0
118.23,17.34,2556.28,120.44,116.85,976.13,25.61,17.88,296.28,28.36,114.49,1
44.95,56.14,550.59,50.25,43.46,1015.33,57.93,17.16,285.32,25.47,40.78,0
16.41,58.37,906.23,22.89,14.48,998.43,94.78,12.07,314.23,19.24,20.86,0
24.12,41.49,1094.76,31.34,18.74,966.99,94.51,16.18,122.3,27.01,23.59,0
39.08,93.43,368.19,45.0,30.99,1014.89,41.14,3.55,354.92,7.13,34.88,0
36.46,84.74,549.41,40.88,32.9,1008.16,79.0,26.29,100.65,30.95,33.34,0
18.92,45.17,158.66,21.09,11.21,1016.36,44.46,6.21,336.35,11.98,15.12,0
36.82,94.97,1481.52,40.05,28.86,947.7,75.85,26.41,157.48,29.14,33.8,0
32.9,73.28,128.82,37.67,23.72,1016.42,92.01,15.56,20.5,22.74,29.46,0
76.25,3.16,2950.84,85.56,73.9,983.43,14.1,18.42,282.57,20.4,101.22,1
34.04,43.67,719.75,36.86,31.82,993.78,68.14,7.72,283.47,12.49,31.13,0
28.59,61.42,1297.91,33.31,26.49,956.98,97.47,6.67,71.03,8.37,28.01,0
70.14,39.45,2955.42,77.73,65.91,951.23,33.0,14.72,296.46,15.26,74.35,1
22.56,45.85,1152.89,29.9,17.15,946.35,54.96,8.02,56.73,13.35,24.33,0
53.52,28.79,2533.65,63.21,48.37,973.79,17.71,12.69,54.52,21.96,55.37,1
43.71,64.35,958.0,46.43,40.4,957.71,85.59,13.21,291.21,15.48,48.37,0
30.18,51.88,1267.53,31.33,23.58,946.53,41.16,8.13,104.48,23.03,30.89,0
81.32,15.98,2866.71,85.22,77.27,1016.41,11.78,8.75,27.68,12.87,93.8,1
113.26,23.82,1975.71,115.61,108.96,998.67,31.12,29.19,344.28,29.53,121.22,1
76.8,29.28,1734.37,82.73,74.85,981.43,3.87,17.62,200.53,18.04,103.46,1
75.13,25.78,4257.45,84.22,68.8,999.47,18.05,24.96,161.31,34.95,109.26,1
81.13,28.85,3865.69,88.32,74.23,988.92,23.66,1.37,181.48,11.42,87.12,1
34.35,76.9,1317.89,36.57,26.53,954.24,89.55,0.06,241.36,13.6,32.06,0
21.72,79.88,304.62,23.76,12.58,990.67,90.84,15.57,310.2,16.94,17.51,0
22.45,81.48,478.84,31.65,14.55,994.48,97.2,24.8,242.13,30.45,18.43,0
34.89,42.03,472.83,40.28,31.77,959.0,45.73,18.33,266.23,31.67,37.11,0
94.25,7.35,4681.9,103.56,91.13,965.61,16.23,18.56,64.86,30.53,92.25,1
100.63,35.74,4442.5,108.25,91.39,970.66,29.75,4.18,138.27,7.68,134.43,1
42.66,89.77,204.26,52.6,34.54,988.2,94.96,29.36,210.53,42.71,46.71,0
60.59,32.26,3882.23,69.44,52.55,950.14,12.58,15.89,222.99,26.1,86.08,1
52.94,10.11,2947.83,57.67,45.47,999.48,8.57,3.08,97.45,7.04,61.57,1
22.19,61.82,1356.99,30.02,18.79,967.68,52.11,12.43,350.99,13.1,21.48,0
25.12,44.08,1146.19,30.36,16.49,995.34,69.73,2.16,42.55,9.62,27.84,0
9.47,81.17,1238.03,12.57,7.19,1014.63,80.86,12.54,40.42,23.24,7.54,0
22.75,43.49,893.43,25.92,18.6,1009.59,81.44,21.35,82.49,25.38,27.07,0
24.4,50.22,1331.62,28.97,20.28,999.01,44.48,9.71,271.41,12.24,29.27,0
53.4,36.9,3559.89,55.4,47.35,955.47,10.5,9.39,13.16,10.52,67.59,1
31.32,65.45,1482.48,33.92,26.15,998.57,79.61,15.43,355.63,28.06,28.31,0
33.62,62.36,155.12,39.13,28.49,990.86,64.45,14.95,355.58,15.78,35.48,0
72.47,18.94,2186.1,82.06,66.49,1001.8,34.53,14.01,57.49,23.16,87.71,1
86.32,15.76,3110.65,92.52,81.58,1009.51,12.94,15.51,144.43,26.95,106.87,1
91.68,9.71,3830.64,96.35,88.43,964.92,13.12,1.44,73.41,13.15,106.45,1
24.25,70.13,1088.72,27.43,17.27,991.54,96.4,14.23,146.89,24.03,27.6,0
20.28,56.69,1260.44,23.04,12.16,962.01,48.27,29.76,191.83,39.55,22.54,0
68.87,11.72,3316.67,75.79,63.55,967.7,22.91,22.93,296.18,30.04,69.55,1
39.09,73.76,263.07,47.73,32.25,981.65,84.45,8.63,12.89,14.88,43.45,0
39.39,66.98,295.55,43.98,33.57,974.73,79.63,20.33,355.28,22.39,39.04,0
123.87,36.91,2722.79,129.82,122.34,988.05,7.55,9.9,338.6,17.93,157.72,1
99.11,7.29,3822.3,106.47,94.31,1000.7,5.58,5.75,205.35,6.81,131.92,1
24.78,84.2,395.82,26.31,23.69,988.4,57.72,23.21,173.12,30.23,22.82,0
22.53,64.39,1081.55,26.69,15.57,1017.58,84.74,6.29,198.23,17.25,17.55,0
14.93,67.01,713.65,22.49,9.35,999.05,93.09,25.76,6.64,32.4,16.52,0
39.92,76.85,1136.86,47.08,37.78,1018.8,54.66,11.41,265.57,19.04,40.97,0
28.25,52.17,729.8,29.73,22.37,999.48,94.88,22.71,178.72,35.34,27.28,0
17.54,61.23,833.4,20.68,8.45,980.63,76.72,7.79,102.97,17.49,22.21,0
21.74,74.37,166.6,28.85,17.67,972.88,79.54,19.58,166.16,21.5,23.67,0
71.28,18.41,4640.89,74.72,61.44,998.85,37.78,6.38,105.32,14.52,93.98,1
97.55,34.08,1751.61,105.88,87.92,994.97,13.88,0.66,251.98,6.12,93.79,1
87.03,14.18,3481.52,88.3,78.97,993.5,1.24,24.44,221.2,27.54,117.42,1
26.52,93.21,492.87,29.23,18.2,997.74,77.99,25.68,139.71,35.4,26.97,0
7.47,88.24,329.52,11.01,2.78,1009.77,73.24,26.42,113.13,32.21,5.23,0
28.11,55.44,1220.76,37.44,23.49,958.22,43.69,1.09,316.09,12.6,25.6,0
28.44,67.9,1120.51,36.6,18.85,985.19,50.83,22.83,245.61,31.63,26.43,0
27.75,43.1,913.72,36.71,23.46,988.26,40.81,25.08,257.68,26.64,32.38,0
61.68,25.34,2730.89,66.65,59.81,963.43,11.89,9.35,222.7,14.61,66.38,1
84.99,18.43,3612.65,93.4,82.62,1019.04,38.81,14.11,27.08,18.16,114.82,1
31.19,36.51,4087.92,39.87,23.79,1002.84,33.31,12.24,21.33,14.49,39.34,1
29.75,54.17,68.42,34.35,25.3,965.7,58.26,13.2,154.5,25.21,26.38,0
75.88,20.96,2958.08,85.83,73.09,968.67,23.93,25.4,334.98,31.08,107.3,1
25.7,85.31,150.8,34.36,17.38,997.46,96.27,12.54,188.89,21.73,27.36,0
25.13,83.0,834.16,34.9,19.74,940.92,59.62,9.07,315.32,22.3,20.78,0
43.8,87.55,537.14,52.6,37.69,977.12,86.99,3.91,34.76,12.06,40.7,0
84.61,11.5,3964.1,92.6,82.23,967.45,19.43,20.25,260.73,24.12,94.01,1
82.04,34.62,3729.16,91.53,79.3,1008.32,4.16,2.53,88.32,14.39,118.79,1
42.26,68.41,988.65,47.04,40.13,1003.3,45.93,1.84,188.82,8.37,44.58,0
81.85,24.07,2141.19,89.9,76.22,966.57,21.16,20.45,105.45,28.9,88.52,1
104.86,24.82,1932.7,107.77,96.88,1009.18,18.72,20.83,256.44,34.36,120.23,1
14.21,85.87,1214.44,21.8,6.62,1013.09,74.3,5.97,144.32,13.31,14.32,0
32.04,65.53,1376.56,40.11,28.69,984.2,69.62,28.72,166.38,33.74,33.26,0
28.17,43.32,473.91,35.62,19.51,952.74,82.15,23.63,88.32,34.55,32.38,0
87.41,32.61,3759.96,96.06,85.46,1001.63,18.37,20.59,101.32,22.6,93.99,1
39.28,52.57,1348.73,44.0,37.25,965.55,75.58,22.63,64.61,36.34,37.86,0
54.93,29.15,1627.49,60.83,46.29,982.18,28.05,12.36,199.37,26.09,64.03,1
33.73,75.61,76.42,34.82,30.53,943.65,83.33,13.67,52.2,22.36,32.39,0
77.66,15.64,1896.69,79.97,70.28,980.01,21.07,26.11,96.55,28.42,106.27,1
34.54,67.87,1224.61,41.34,33.46,970.42,76.86,0.76,190.97,7.54,33.17,0
73.08,21.37,4964.59,79.14,71.24,994.89,14.14,24.07,98.94,30.42,76.44,1
63.25,26.47,2705.73,66.03,56.77,943.26,10.1,13.43,211.86,17.9,89.17,1
97.92,7.69,2521.91,101.11,95.27,990.0,27.72,13.92,5.1,16.55,104.53,1
98.51,15.49,1682.93,102.6,97.25,1001.76,7.03,9.77,350.36,13.73,127.73,1
22.76,93.73,102.97,30.2,17.55,941.02,61.51,18.21,262.8,26.55,19.95,0
93.53,18.25,3782.67,100.01,89.55,1000.0,15.46,20.27,181.37,30.56,115.3,1
41.74,76.82,1459.69,43.36,33.52,950.42,59.21,4.82,331.5,19.52,44.3,0
19.48,91.29,346.79,27.32,11.12,995.84,57.89,16.97,313.12,20.21,21.49,0
103.3,39.0,4301.73,106.66,96.77,976.42,2.18,13.95,131.96,17.01,127.57,1
29.48,87.28,1285.58,36.53,25.85,984.16,49.38,23.46,41.81,25.21,32.31,0
76.61,13.38,3200.47,78.72,71.46,966.99,31.6,16.36,90.8,30.44,111.72,1
107.05,38.54,3104.37,117.03,99.73,959.64,39.3,12.89,75.13,18.61,133.03,1
31.05,85.7,485.14,32.77,29.43,945.68,41.16,15.87,270.02,29.73,32.15,0
121.04,33.65,4361.72,128.72,117.05,1009.18,20.12,14.72,197.32,28.06,142.96,1
19.92,48.74,1066.12,25.79,11.52,988.83,87.1,28.06,306.04,28.71,15.82,0
50.54,58.37,1321.86,52.31,45.89,1018.62,91.56,9.36,176.29,13.55,52.77,0
34.59,82.2,811.37,35.84,27.97,1008.04,74.07,1.12,277.12,5.66,31.01,0
77.07,30.95,3140.54,81.33,75.2,1009.57,5.32,19.86,116.43,24.02,88.22,1
100.13,4.18,4514.72,108.35,92.13,987.83,39.13,18.12,216.77,24.5,107.05,1
58.84,10.07,2263.58,60.21,56.94,946.48,10.81,27.3,230.18,34.79,97.34,1
85.22,38.53,1860.23,92.55,76.46,1013.07,30.3,3.52,273.34,14.9,114.71,1
28.73,91.46,1358.14,35.63,26.77,949.43,63.13,15.68,287.82,19.69,28.26,0
39.76,76.38,1446.05,43.15,30.75,981.37,72.38,4.52,99.54,9.0,38.4,0
78.7,33.76,1762.26,80.4,74.43,1008.55,36.53,13.67,138.62,22.65,84.25,1
19.44,72.0,794.51,28.67,12.82,977.79,74.93,23.98,74.57,26.67,14.55,0
31.64,85.85,947.73,35.34,23.02,953.25,52.46,25.72,269.22,32.82,31.73,0
33.3,54.5,245.77,35.3,32.2,969.86,45.35,25.02,97.46,28.78,37.31,0
85.75,14.64,2408.99,92.88,82.35,1019.07,12.97,16.42,140.77,19.39,103.48,1
98.87,13.0,1824.23,101.82,89.7,1019.98,29.91,19.02,289.09,30.95,97.41,1
23.76,78.14,803.29,29.04,19.27,996.87,89.34,16.55,122.33,27.15,28.76,0
27.23,76.93,856.16,28.68,19.87,1011.04,85.95,16.84,104.94,20.58,24.02,0
92.27,25.98,4882.31,102.21,90.01,943.54,4.57,26.55,234.43,32.78,104.43,1
79.35,36.86,2694.66,84.38,72.24,962.08,34.0,6.28,351.13,8.59,80.21,1
20.03,70.56,218.25,30.02,18.37,969.52,47.64,13.16,22.54,13.96,17.12,0
61.88,12.62,4336.27,66.36,54.43,940.96,30.43,18.3,300.52,27.08,82.23,1
25.89,65.01,704.22,30.02,21.97,970.16,88.65,22.96,43.78,28.41,23.33,0
29.73,65.05,1345.44,38.96,24.54,947.44,43.73,22.86,124.16,25.97,32.03,0
64.67,38.89,4413.47,68.64,62.18,981.39,1.1,3.52,150.02,5.24,68.82,1
78.42,14.62,2344.61,83.31,71.77,940.35,12.6,6.66,258.75,16.86,109.25,1
33.47,92.65,529.88,35.18,29.44,961.64,55.61,27.35,333.56,31.42,37.33,0
94.82,24.46,1572.41,104.42,90.37,1009.3,36.55,10.73,36.72,24.34,134.1,1
74.24,31.24,2259.5,76.0,67.37,957.04,39.71,0.08,268.13,2.97,112.13,1
83.01,18.76,4230.07,90.95,80.4,945.19,24.71,5.99,116.03,9.65,87.32,1
83.15,25.57,2179.46,89.0,74.48,959.98,20.67,29.09,324.69,41.86,123.12,1
83.9,28.95,3943.91,85.45,76.25,1006.2,17.6,9.29,100.16,17.88,123.3,1
39.34,47.33,1159.13,40.36,33.14,986.97,92.4,18.41,249.79,20.04,34.96,0
25.68,71.88,870.95,35.1,23.52,986.89,75.86,21.8,59.31,30.04,25.71,0
42.73,61.76,602.38,50.41,35.55,940.05,56.84,19.4,344.86,24.02,41.34,0
29.37,83.93,954.08,36.55,28.21,977.77,49.03,11.33,1.56,22.38,32.15,0
75.27,29.2,2940.68,80.22,67.03,961.25,32.36,12.91,83.83,14.08,72.61,1
53.77,23.32,2263.45,56.92,50.03,966.9,37.12,25.14,243.34,38.91,85.71,1
61.87,93.48,134.79,68.98,59.81,987.89,94.64,19.88,307.27,27.06,62.09,0
43.44,48.12,141.73,49.92,40.96,1009.95,66.55,0.7,357.68,11.72,47.04,0
37.01,61.72,347.9,44.55,27.34,954.53,92.38,6.1,62.37,16.67,38.26,0
20.87,76.57,640.49,25.16,12.91,1001.46,82.56,8.59,110.57,11.26,20.68,0
64.27,20.07,2957.43,74.15,61.13,943.91,34.05,10.96,321.07,24.17,88.12,1
21.87,54.69,526.65,23.47,12.2,966.14,93.04,17.31,11.7,20.8,26.53,0
44.89,8.87,4834.08,46.61,42.63,957.51,12.68,11.0,264.0,13.85,51.47,1
89.08,37.49,3249.41,98.33,81.48,1013.25,15.66,24.75,152.3,32.56,117.32,1
18.75,82.56,1494.94,25.58,11.84,954.24,53.59,14.22,247.97,28.98,22.4,0
30.81,68.8,523.53,34.75,22.42,986.29,99.36,15.07,188.96,19.77,28.24,0
21.51,64.34,1441.88,29.36,17.07,953.18,86.7,12.82,225.76,27.29,24.98,0
94.64,21.9,4356.73,99.72,90.03,977.88,38.15,9.31,240.0,15.84,113.92,1
100.15,13.0,1698.95,101.34,93.52,973.07,12.85,21.74,227.25,34.26,126.85,1
30.27,67.66,1086.18,37.13,25.69,943.31,57.54,6.89,239.24,14.84,29.49,0
62.71,9.76,1830.26,65.9,61.34,1006.07,5.52,20.68,204.61,23.76,59.94,1
111.79,3.1,1798.61,113.83,104.22,1002.41,8.68,15.89,257.0,29.09,150.79,1
26.09,81.5,1295.34,29.12,19.32,962.23,94.98,3.07,279.37,4.15,25.88,0
32.03,77.45,376.63,37.32,27.22,989.12,95.64,0.54,283.66,10.78,27.42,0
89.17,14.29,4550.18,90.62,85.44,969.01,15.26,5.08,307.26,17.54,120.34,1
57.9,2.85,3307.42,66.85,54.02,1001.54,31.82,22.83,113.9,35.31,62.46,1
99.77,34.76,2533.7,105.81,92.1,995.4,4.99,11.54,268.48,21.37,136.74,1
72.38,7.62,4023.11,76.01,64.81,947.24,3.22,24.15,340.8,27.91,111.66,1
92.07,37.3,3684.06,99.26,83.7,1007.54,21.6,15.06,132.29,23.03,90.61,1
30.58,71.81,861.28,38.82,22.72,954.35,80.19,0.98,279.95,10.43,31.8,0
55.82,14.28,3752.56,62.35,48.0,953.93,36.44,25.38,104.93,38.73,95.39,1
68.68,29.93,2084.55,71.5,65.42,998.7,26.48,28.09,63.2,30.48,76.89,1
78.49,35.2,3846.09,80.48,76.57,954.66,37.85,2.23,160.71,9.2,110.38,1
9.76,69.7,474.1,18.5,1.9,949.79,63.99,6.25,290.35,11.25,6.98,0
14.47,55.26,1148.76,17.58,12.58,966.85,54.39,21.47,110.56,27.88,16.31,0
40.05,90.33,484.92,41.23,30.21,1007.1,72.11,29.92,106.18,32.66,44.67,0
14.95,64.82,358.63,21.73,6.07,954.14,68.09,26.29,99.96,29.55,15.51,0
34.02,89.42,972.84,36.39,28.21,967.13,66.97,2.97,78.52,14.52,29.47,0
83.05,10.66,2772.19,92.97,78.88,962.9,20.24,18.22,220.0,25.39,79.91,1
48.97,8.21,1831.55,57.8,43.23,968.48,0.71,19.96,87.6,27.67,64.24,1
33.5,92.09,612.05,39.97,25.89,997.14,68.89,18.92,336.57,32.39,28.62,0
53.05,11.28,3589.72,61.55,45.24,972.44,6.33,17.04,124.54,20.64,73.73,1
51.1,71.82,520.75,56.34,49.44,1000.77,72.85,8.77,195.26,13.71,47.89,0
23.75,61.37,162.83,31.85,15.51,991.23,75.8,20.06,147.3,24.68,19.41,0
44.4,82.58,541.26,51.22,37.63,968.89,41.28,21.85,346.58,31.74,41.95,0
53.5,16.11,1603.9,54.76,52.14,974.58,14.3,17.27,152.64,25.71,62.5,1
23.39,64.05,620.77,32.93,19.57,996.29,54.54,14.91,202.93,21.99,26.01,0
37.99,78.44,879.26,46.74,32.4,982.78,54.88,6.57,274.83,16.59,34.7,0
35.66,62.39,245.37,45.24,32.96,1009.47,54.33,16.34,61.67,23.6,31.31,0
60.31,4.19,2943.05,67.89,57.91,1014.65,27.59,3.85,11.75,16.09,92.48,1
32.66,78.78,1319.93,37.37,31.53,997.42,55.76,2.18,163.77,8.34,28.19,0
65.53,33.6,2196.26,68.39,56.33,1019.14,11.17,23.34,198.23,36.69,86.9,1
105.33,26.66,2274.99,107.95,103.83,987.72,32.37,20.29,103.34,22.08,117.43,1
60.58,3.52,4461.67,62.88,56.28,943.19,10.86,19.47,166.5,20.88,80.69,1
77.74,16.25,4661.4,80.72,74.88,980.39,27.72,27.84,221.46,37.68,110.97,1
29.2,46.11,1134.39,35.15,21.53,958.4,98.05,11.42,350.38,17.27,32.11,0
32.8,72.49,1023.01,39.95,25.43,966.7,72.13,11.99,216.64,18.83,33.35,0
94.83,21.39,1816.13,98.65,86.57,979.21,20.82,12.41,161.59,22.85,116.02,1
15.71,43.89,1436.99,21.65,9.16,963.6,84.13,13.96,8.11,17.18,11.66,0
104.18,13.27,4165.07,108.25,97.86,964.77,26.0,15.39,111.81,16.04,112.37,1
44.4,6.37,3284.97,51.67,39.74,972.16,34.13,23.34,129.05,29.92,58.95,1
101.28,29.95,3094.56,111.18,94.56,962.92,7.37,6.53,171.7,19.95,100.27,1
130.11,35.31,3544.49,137.31,128.07,953.56,26.45,13.02,281.58,19.78,130.99,1
70.97,37.82,4615.78,72.5,63.81,1001.24,5.11,15.15,279.32,23.73,103.24,1
117.9,3.29,1816.51,123.2,115.97,971.62,19.12,5.07,304.3,8.2,133.8,1
35.38,58.27,807.83,43.31,26.62,1006.54,46.44,21.06,104.4,28.02,40.19,0
52.55,29.33,4743.77,58.43,47.0,1010.62,1.09,1.69,124.73,8.9,90.84,1
43.51,93.11,804.25,53.07,37.74,1000.08,46.29,17.58,54.09,21.1,48.01,0
38.84,51.9,365.39,40.33,32.57,971.73,67.16,6.06,308.67,8.52,42.31,0
63.24,29.94,3943.09,66.86,55.25,997.71,11.47,0.25,234.8,5.51,102.0,1
18.77,74.35,1001.95,21.76,13.46,952.42,94.2,9.47,27.92,10.06,17.81,0
46.68,47.59,1315.61,54.59,41.83,992.89,43.19,12.87,109.32,15.37,47.92,0
27.62,42.39,247.93,33.34,24.03,972.48,79.0,24.52,54.98,35.49,24.14,0
91.69,30.99,3258.4,93.94,89.54,992.45,7.71,12.24,348.92,21.97,105.9,1
84.76,34.67,3347.78,88.33,82.04,1000.38,16.86,27.46,116.86,32.15,106.53,1
89.59,15.23,2311.76,95.3,88.59,985.01,2.36,25.28,178.73,33.54,107.45,1
31.49,84.21,768.82,41.45,22.66,991.4,98.62,5.78,114.44,18.22,35.75,0
84.63,5.58,2432.46,88.91,76.75,957.08,37.6,4.67,170.75,17.26,82.46,1
61.45,17.26,2863.02,63.86,58.48,987.42,17.93,7.32,359.5,17.13,93.06,1
25.02,63.8,763.07,30.49,24.0,976.84,63.84,10.79,103.46,12.65,22.12,0
56.9,41.42,468.81,60.69,51.47,974.24,72.25,17.5,101.74,19.95,58.78,0
24.31,47.37,1453.36,30.4,19.59,972.83,62.03,3.72,133.7,8.1,22.99,0
75.33,6.78,2219.4,80.53,67.34,964.87,15.91,15.96,60.95,26.02,75.22,1
84.04,25.79,2201.74,91.25,79.41,964.43,2.95,17.42,266.04,21.29,94.64,1
70.1,35.72,1879.49,79.33,61.32,995.98,28.25,19.83,136.56,26.79,70.98,1
26.27,61.77,1169.3,29.08,24.41,984.62,82.96,16.5,209.11,28.89,29.73,0
45.1,31.94,3624.71,53.5,40.81,942.4,20.83,24.76,238.07,38.13,69.55,1
58.89,7.87,4062.59,68.44,49.49,943.88,0.54,19.25,12.76,31.83,72.6,1
73.52,32.88,3811.06,77.88,72.42,985.61,20.99,27.74,231.84,29.48,109.07,1
84.24,11.79,3163.16,86.26,79.72,1007.7,0.13,21.03,191.8,34.69,100.11,1
47.81,44.49,1428.31,56.21,44.48,943.52,71.31,13.08,29.83,23.35,49.26,0
35.67,93.03,1118.01,42.98,29.88,980.58,84.54,6.29,44.82,15.57,37.75,0
62.36,31.63,2088.27,65.28,58.85,1008.09,4.0,0.32,158.69,4.03,88.55,1
51.15,4.32,3839.47,56.15,42.32,940.36,13.64,2.71,124.67,16.64,74.67,1
89.6,23.73,4695.12,95.8,80.17,962.06,1.84,5.69,157.5,5.95,116.46,1
42.1,47.62,890.26,44.63,33.46,1013.59,98.49,6.49,228.79,7.73,46.69,0
105.33,34.6,2263.17,112.76,100.74,946.52,4.89,22.26,55.59,24.57,141.5,1
39.04,82.92,1149.36,46.25,29.13,988.56,85.33,11.58,238.48,21.99,35.31,0
21.14,41.77,810.55,30.12,13.53,980.59,76.19,9.74,294.53,19.08,16.67,0
113.95,2.69,3644.65,120.06,109.75,952.13,30.46,1.57,1.05,15.74,142.35,1
86.64,24.97,3645.48,92.81,84.8,943.4,19.29,16.16,132.65,21.39,112.11,1
26.33,53.01,1274.53,32.9,19.33,980.21,72.41,18.39,99.06,23.6,25.67,0
0.0,48.8,1261.41,3.46,-7.56,998.81,82.94,26.34,155.52,36.38,-4.13,0
34.01,89.9,1378.79,41.84,31.91,954.18,59.31,15.09,221.5,17.7,32.91,0
23.56,49.93,101.4,30.52,17.61,995.31,91.64,0.23,67.52,7.19,26.17,0
79.82,16.0,1993.1,88.37,69.93,983.71,30.7,1.96,48.27,2.19,103.56,1
81.22,5.18,2716.69,89.13,77.28,968.63,17.52,8.13,262.38,17.01,106.05,1
41.24,59.04,735.81,47.99,37.52,993.15,82.41,4.18,246.87,15.94,43.75,0
81.63,34.12,3235.29,84.07,72.5,955.36,34.73,23.12,165.9,26.17,112.76,1
103.58,23.91,1902.83,112.85,101.52,976.55,5.83,3.24,180.48,7.84,99.69,1
71.3,7.29,1805.71,75.6,61.9,983.94,19.11,4.82,97.15,6.8,95.25,1
37.64,73.09,694.13,47.32,29.63,976.7,75.44,20.0,118.5,29.24,35.74,0
53.42,28.33,2045.88,58.04,48.9,971.8,2.64,7.19,115.23,15.65,74.12,1
31.7,49.44,377.57,34.01,29.94,999.27,76.08,29.07,261.48,41.47,29.97,0
24.75,72.64,990.63,33.72,23.58,992.49,70.06,25.9,200.03,40.45,24.64,0
37.61,82.82,175.4,45.77,33.23,991.16,41.57,22.34,262.62,37.09,33.04,0
14.94,57.18,281.73,23.02,7.59,1011.34,59.31,10.29,212.66,11.9,11.12,0
25.82,41.42,792.05,27.63,20.43,1019.48,51.47,1.7,196.43,10.0,22.14,0
12.29,51.79,65.66,21.2,4.64,985.38,63.44,10.09,115.41,21.94,10.73,0
22.96,77.53,190.39,29.33,15.93,967.86,54.51,11.3,142.37,21.19,19.13,0
78.12,25.0,4887.39,83.36,71.97,1002.31,19.71,3.82,319.46,17.28,99.54,1
103.26,37.4,2280.41,112.48,93.55,951.37,22.59,3.62,207.33,10.25,103.09,1
30.51,56.84,521.66,37.5,22.95,981.03,84.41,20.04,188.8,26.45,28.23,0
94.19,23.31,1700.26,96.39,84.96,981.96,4.67,6.97,19.13,7.36,117.15,1
98.56,12.61,3803.7,104.24,95.38,1018.68,26.27,20.34,241.52,20.58,105.44,1
84.17,39.89,3421.65,90.9,76.75,1019.28,5.84,16.45,246.97,26.84,98.15,1
23.19,90.65,870.44,32.27,16.81,1003.94,85.32,27.04,248.64,34.12,27.02,0
80.37,16.93,2775.89,83.88,71.05,977.84,18.77,23.92,32.84,33.82,86.86,1
104.61,22.83,2125.32,112.76,99.02,983.78,24.02,4.54,108.16,8.11,134.19,1
90.55,17.22,2660.19,98.75,87.03,965.58,38.32,18.3,133.64,31.25,99.79,1
23.95,84.62,533.74,26.11,19.49,1006.39,44.54,19.59,297.54,33.14,20.15,0
45.55,19.82,3891.62,46.71,42.59,999.72,23.66,25.86,353.04,35.8,41.93,1
65.59,33.12,1526.49,71.82,62.61,1001.71,8.58,19.23,149.31,23.4,72.21,1
88.23,33.77,2383.78,96.33,82.99,951.09,6.08,4.22,199.54,7.46,91.22,1
30.79,44.55,1336.19,36.78,21.76,971.89,57.7,7.75,2.64,17.14,35.58,0
20.49,72.87,1000.58,28.81,17.76,982.99,74.38,19.13,3.16,33.24,24.16,0
77.1,34.34,3142.98,83.7,73.51,949.97,28.26,27.36,26.82,36.03,96.65,1
88.12,16.1,4979.07,95.0,79.44,969.49,4.58,26.75,259.01,39.34,94.01,1
46.72,70.46,565.69,47.97,42.67,946.99,68.39,10.78,64.13,19.26,49.91,0
60.26,33.86,3312.7,62.06,50.6,1016.71,30.92,24.92,272.83,35.04,82.18,1
11.6,94.25,266.21,19.13,8.18,1000.1,89.39,15.34,155.48,23.86,15.12,0
88.62,5.97,3966.81,96.49,83.64,989.66,13.81,13.93,305.99,22.56,125.42,1
83.48,5.5,2353.22,89.36,81.62,956.39,8.27,10.53,313.31,21.62,99.91,1
67.64,7.21,3355.9,73.95,57.71,966.73,38.33,20.35,316.74,26.29,68.85,1
47.62,30.29,3446.0,54.15,38.61,951.56,30.44,17.99,195.66,31.55,43.69,1
43.5,78.5,155.73,45.44,35.14,982.89,77.12,11.24,283.86,24.19,39.22,0
74.68,8.95,2127.17,81.69,72.27,1005.64,8.91,22.89,238.29,33.76,84.08,1
35.21,44.81,681.52,40.52,25.49,941.52,73.05,11.38,67.22,22.53,37.51,0
117.28,11.97,2483.67,123.7,107.92,948.26,2.73,17.53,137.35,23.73,128.73,1
37.17,31.93,1535.89,43.24,32.25,958.35,4.38,11.77,346.45,24.26,71.72,1
66.01,20.06,4709.3,73.87,58.87,997.13,8.84,3.51,278.12,17.5,63.17,1
32.05,65.62,636.1,35.92,22.12,1011.52,77.67,4.84,94.68,16.76,29.41,0
109.1,15.87,3913.66,113.46,104.41,1000.24,39.89,19.7,101.15,21.7,123.26,1
45.16,91.59,220.63,49.69,43.15,982.0,74.33,24.34,91.51,36.14,48.72,0
14.3,89.66,593.74,22.16,5.49,948.41,51.85,14.05,118.37,21.02,13.34,0
82.72,2.38,4936.52,87.6,77.43,1000.39,36.18,9.77,334.19,18.9,85.14,1
30.39,89.41,1104.59,32.98,20.51,948.45,57.87,10.09,156.08,24.96,25.91,0
76.04,26.28,3993.84,85.89,70.08,967.82,5.79,17.93,131.13,23.32,78.0,1
31.67,78.22,1363.29,37.11,30.4,964.64,89.53,14.03,86.11,19.26,30.06,0
